Id;AvgPathLength;HasLoop;AvgCountLoop;CountReqEcCovered;EdgeCoverage;CountReqPcCovered;PrimePathCoverage
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder1();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testValidationDocExample();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder16();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder17();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder18();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder2();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder19();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction1();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction2();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction3();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction4();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction5();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction6();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction7();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder3();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testOperators1();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder4();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testOperators2();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testOperators3();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testModulo1();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testOperators4();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder01();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder02();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder03();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder04();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder05();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder06();23;1;7;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder5();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder07();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder08();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testSameName();14;1;2;10;0.7142857142857143;2;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testInvalidFunction();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testMissingVar();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testUnaryMinusPowerPrecedence();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testUnaryMinus();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression1();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression10();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression11();21;1;6;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder6();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression12();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression13();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression14();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpression15();17;1;4;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder7();19;1;5;10;0.7142857142857143;3;0.5
net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder8();23;1;7;10;0.7142857142857143;3;0.5
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationWords();20;0;0;37;0.902439024390244;11;0.24444444444444446
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatDurationPluralWords();11;0;0;10;0.24390243902439024;1;0.022222222222222223
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISO();28;0;0;27;0.29347826086956524;1;0.0014903129657228018
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriod();39.333333333333336;1;0.1111111111111111;55;0.5978260869565217;11;0.016393442622950817
org.apache.commons.lang3.time.DurationFormatUtilsTest.testLANG815();38;1;1;37;0.40217391304347827;3;0.004470938897168405
org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISOMethod();28;0;0;27;0.29347826086956524;1;0.0014903129657228018
net.objecthunter.exp4j.FunctionsTest.testFunctionNameNegativeArgs();4;0;0;3;0.3333333333333333;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction10();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction11();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction12();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction13();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction14();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction15();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.ExpressionBuilderTest.testFunction16();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.FunctionsTest.testFunctionNameZeroArgs();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();27.53846153846154;1;4.769230769230769;16;0.8421052631578947;16;0.7619047619047619
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_NullStringInt();4;0;0;3;0.05263157894736842;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringNullInt();4;0;0;3;0.05263157894736842;1;0.014492753623188406
org.apache.commons.lang3.StringUtilsTest.testGetLevenshteinDistance_StringStringInt();131.54166666666666;1;7.5;54;0.9473684210526316;23;0.33333333333333337
org.apache.commons.cli.CommandLineTest.testGetOptionPropertiesWithOption();26.5;1;6;14;1;18;0.6428571428571428
org.apache.commons.cli.CommandLineTest.testGetOptionProperties();26.5;1;6;14;1;18;0.6428571428571428
org.apache.commons.cli.ParserTestCase.testPropertiesOption2();21;1;3;13;0.9285714285714286;12;0.42857142857142855
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_emptyArray();6;0;0;5;0.5555555555555556;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_nullArray();5;0;0;4;0.4444444444444444;1;0.14285714285714285
org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_likeList();10.5;1;1.5;8;0.8888888888888888;6;0.8571428571428572
org.apache.commons.cli.HelpFormatterTest.testHeaderStartingWithLineSeparator();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testIndentedHeaderAndFooter();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage();18.5;1;1.5;16;0.7272727272727273;9;0.14285714285714285
org.apache.commons.cli.HelpFormatterTest.testPrintUsage();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage();15;1;1;14;0.6363636363636364;2;0.031746031746031744
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.lang3.StringUtilsTest.testDifferenceAt_StringArray();32.07692307692308;1;3.1538461538461537;41;1;19;0.39583333333333326
org.apache.commons.lang3.math.NumberUtilsTest.testIsParsable();5.8;0;0;14;0.9999999999999998;5;1
org.apache.commons.cli.ApplicationTest.testLs();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.ApplicationTest.testAnt();7;0;0;6;0.46153846153846156;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testGroovy();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.ApplicationTest.testNLT();8;0;0;7;0.5384615384615384;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testHelpOptions();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.OptionsTest.testMissingOptionException();9;0;0;8;0.6153846153846154;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testMissingOptionsException();9;0;0;8;0.6153846153846154;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testGetOptionsGroups();13;1;2;8;0.8;6;0.6666666666666666
org.apache.commons.cli.OptionsTest.testGetMatchingOpts();10;1;1.3333333333333333;12;1;9;0.9
org.apache.commons.cli.PatternOptionBuilderTest.testSimplePattern();146;1;18;24;0.8888888888888888;21;0.42857142857142855
org.apache.commons.cli.PatternOptionBuilderTest.testEmptyPattern();9;0;0;8;0.2962962962962963;1;0.02040816326530612
org.apache.commons.cli.PatternOptionBuilderTest.testUntypedPattern();36;1;3;21;0.7777777777777778;16;0.32653061224489793
org.apache.commons.cli.PatternOptionBuilderTest.testExistingFilePatternFileNotExist();21;1;2;18;0.6666666666666666;7;0.14285714285714285
org.apache.commons.lang3.RandomStringUtilsTest.testRandomStringUtils();1598.1875;1;183.5;47;0.7704918032786886;21;0.1329113924050633
org.apache.commons.lang3.RandomStringUtilsTest.testLANG805();49;1;3;25;0.4098360655737705;13;0.08227848101265822
org.apache.commons.lang3.RandomStringUtilsTest.testExceptions();8.333333333333334;0;0;17;0.27868852459016397;3;0.0189873417721519
org.apache.commons.lang3.builder.EqualsBuilderTest.testReflectionAppend();11.25;1;0.25;31;0.7045454545454546;6;0.2608695652173913
org.apache.commons.lang3.ArrayUtilsTest.testShiftBoolean();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeByte();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemByte();9;0;0;9;0.25;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullByte();4;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftByte();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllByte();13;0;0;12;0.3333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeChar();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemChar();9;0;0;9;0.25;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullChar();4;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftChar();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllChar();13;0;0;12;0.3333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeLong();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemLong();9;0;0;9;0.25;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullLong();4;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftLong();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllLong();13;0;0;12;0.3333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeFloat();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemFloat();9;0;0;9;0.25;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullFloat();4;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftFloat();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllFloat();13;0;0;12;0.3333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeObject();21;1;0.5;20;0.5555555555555556;2;0.05263157894736842
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNoElemObject();9;0;0;9;0.25;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftRangeNullObject();4;0;0;3;0.08333333333333333;1;0.02631578947368421
org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();33;1;2;26;0.7222222222222223;3;0.07894736842105263
org.apache.commons.lang3.ArrayUtilsTest.testShiftAllObject();13;0;0;12;0.3333333333333333;1;0.02631578947368421
org.apache.commons.lang3.text.WordUtilsTest.testWrap_StringIntStringBooleanString();35.6;1;1.2;46;0.7419354838709677;6;0.013452914798206277
