Id;AvgPathLength;HasLoop;AvgCountLoop;CountReqEcCovered;EdgeCoverage;CountReqPcCovered;PrimePathCoverage
net.objecthunter.exp4j.FunctionsTest.testFunctionNameZeroArgs();6;0;0;5;0.5555555555555556;1;0.3333333333333333
net.objecthunter.exp4j.FunctionsTest.testCheckFunctionNames();27.53846153846154;1;4.769230769230769;16;0.8421052631578947;16;0.7619047619047619
org.apache.commons.math4.analysis.FunctionUtilsTest.testSampleWrongBounds();5;0;0;4;0.3076923076923077;1;0.14285714285714285
org.apache.commons.math4.analysis.FunctionUtilsTest.testSampleNegativeNumberOfPoints();4;0;0;3;0.23076923076923078;1;0.14285714285714285
org.apache.commons.math4.analysis.FunctionUtilsTest.testSampleNullNumberOfPoints();4;0;0;3;0.23076923076923078;1;0.14285714285714285
org.apache.commons.math4.analysis.FunctionUtilsTest.testSample();30;1;11;9;0.6923076923076923;4;0.5714285714285714
org.apache.commons.cli.CommandLineTest.testGetOptionPropertiesWithOption();26.5;1;6;14;1;18;0.6428571428571428
org.apache.commons.cli.CommandLineTest.testGetOptionProperties();26.5;1;6;14;1;18;0.6428571428571428
org.apache.commons.cli.ParserTestCase.testPropertiesOption2();21;1;3;13;0.9285714285714286;12;0.42857142857142855
org.apache.commons.cli.HelpFormatterTest.testHeaderStartingWithLineSeparator();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testIndentedHeaderAndFooter();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2();10;0;0;9;0.6428571428571429;1;0.2
org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage();18.5;1;1.5;16;0.7272727272727273;9;0.14285714285714285
org.apache.commons.cli.HelpFormatterTest.testPrintUsage();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage();15;1;1;14;0.6363636363636364;2;0.031746031746031744
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator();29;1;3;16;0.7272727272727273;10;0.15873015873015872
org.apache.commons.math4.analysis.differentiation.JacobianFunctionTest.testSphere();43;1;5;16;1;10;0.7142857142857143
org.apache.commons.math4.filter.KalmanFilterTest.testConstantAcceleration();7;0;0;6;0.6666666666666666;1;0.3333333333333333
org.apache.commons.math4.filter.KalmanFilterTest.testCannonball();7;0;0;6;0.6666666666666666;1;0.3333333333333333
org.apache.commons.math4.filter.KalmanFilterTest.testConstant();6;0;0;5;0.5555555555555556;1;0.3333333333333333
org.apache.commons.math4.genetics.GeneticAlgorithmTestBinary.test();58;1;26;8;1;6;0.6666666666666667
org.apache.commons.math4.genetics.GeneticAlgorithmTestPermutations.test();88.75;1;41;8;1;6;0.6666666666666667
org.apache.commons.math4.genetics.ListPopulationTest.testGetFittestChromosome();13;1;3;8;1;6;0.6666666666666666
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testNonEmptyData();4;0;0;3;0.21428571428571427;1;0.08333333333333333
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testNonJaggedData();11;1;1;9;0.6428571428571429;4;0.3333333333333333
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testMultipleColumnsRequired();8;0;0;7;0.5;1;0.08333333333333333
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testMaxIterationsPositive();405;1;100;8;0.5714285714285714;6;0.5
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testThresholdPositive();405;1;100;8;0.5714285714285714;6;0.5
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testConvergenceException();405;1;100;8;0.5714285714285714;6;0.5
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testIncompatibleIntialMixture();17;1;3;8;0.5714285714285714;6;0.5
org.apache.commons.math4.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testFit();405;1;100;8;0.5714285714285714;6;0.5
org.apache.commons.cli.ApplicationTest.testLs();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.ApplicationTest.testAnt();7;0;0;6;0.46153846153846156;1;0.16666666666666666
org.apache.commons.cli.ApplicationTest.testGroovy();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.ApplicationTest.testNLT();8;0;0;7;0.5384615384615384;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testHelpOptions();7.5;0;0;8;0.6153846153846154;2;0.3333333333333333
org.apache.commons.cli.OptionsTest.testMissingOptionException();9;0;0;8;0.6153846153846154;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testMissingOptionsException();9;0;0;8;0.6153846153846154;1;0.16666666666666666
org.apache.commons.cli.OptionsTest.testGetOptionsGroups();13;1;2;8;0.8;6;0.6666666666666666
org.apache.commons.cli.OptionsTest.testGetMatchingOpts();10;1;1.3333333333333333;12;1;9;0.9
org.apache.commons.cli.PatternOptionBuilderTest.testSimplePattern();146;1;18;24;0.8888888888888888;21;0.42857142857142855
org.apache.commons.cli.PatternOptionBuilderTest.testEmptyPattern();9;0;0;8;0.2962962962962963;1;0.02040816326530612
org.apache.commons.cli.PatternOptionBuilderTest.testUntypedPattern();36;1;3;21;0.7777777777777778;16;0.32653061224489793
org.apache.commons.cli.PatternOptionBuilderTest.testExistingFilePatternFileNotExist();21;1;2;18;0.6666666666666666;7;0.14285714285714285
org.apache.commons.math4.analysis.polynomials.PolynomialFunctionTest.testSubtraction();12.5;1;1.5;9;0.6428571428571429;1;0.1111111111111111
org.apache.commons.math4.analysis.polynomials.PolynomialsUtilsTest.testJacobiLegendre();15.5;1;4.5;9;0.6428571428571429;1;0.1111111111111111
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketCentered();24;0;0;23;0.5897435897435898;1;0.02631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketEndpointRoot();36;1;1;25;0.6410256410256411;12;0.3157894736842105
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testNullFunction();4;0;0;3;0.07692307692307693;1;0.02631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBadMaximumIterations();6;0;0;5;0.1282051282051282;1;0.02631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketLow();49;1;2;27;0.6923076923076923;24;0.631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketHigh();50;1;2;28;0.717948717948718;24;0.631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketLinear();1312;1;100;28;0.717948717948718;25;0.6578947368421053
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketExponential();140;1;9;27;0.6923076923076923;25;0.6578947368421053
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBadAdditive();5;0;0;4;0.10256410256410256;1;0.02631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testIterationExceeded();1312;1;100;28;0.717948717948718;25;0.6578947368421053
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketLoopConditionForB();141;1;9;28;0.717948717948718;24;0.631578947368421
org.apache.commons.math4.analysis.solvers.UnivariateSolverUtilsTest.testBracketSin();24;0;0;23;0.5897435897435898;1;0.02631578947368421
